Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
2011,6,Arkansas,Food,,,,,15,0,15,0,15,"rice, fried rice",,Multiple
2011,6,Ohio,Food,,,,,5,,,0,5,,,
2011,5,Florida,Food,Salmonella enterica,Braenderup,Confirmed,Private home/residence,3,0,3,0,3,"avocado, unspecified",avocado,Fruits
2011,6,Maryland,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Caterer (food prepared off-site from where served),16,0,16,0,16,,,
2011,6,Maryland,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,,,
2011,6,Georgia,Food,Salmonella enterica,Barranquilla,Confirmed,Restaurant - Sit-down dining,14,2,14,0,14,,,
2011,6,Connecticut,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,19,1,19,0,19,"pork, roasted",,Pork
2011,7,New York,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,quesadillas; elote,,Multiple
2011,6,Connecticut,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,"chicken, stew",,Multiple
2011,5,Arizona,Food,Norovirus Genogroup I,,Confirmed,,2,0,2,0,2,,,
2011,4,California,Food,,,,Restaurant - other or unknown type,2,0,2,0,2,,,
2011,5,California,Food,,,,Restaurant - other or unknown type,2,0,2,0,2,,,
2011,3,California,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,19,0,19,0,19,"refried beans, unspecified",,Multiple
2011,3,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,1,7,0,7,,,
2011,1,Michigan,Food,Other - Bacterium,,Suspected,,5,1,5,0,5,raw milk,raw milk,Dairy
2011,5,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2011,5,Oregon,Food,Norovirus Genogroup I,,Confirmed,Grocery store,11,0,11,0,11,cookies,,Multiple
2011,5,Oregon,Food,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site),16,0,16,0,16,goat cheese profiterole; asparagus citrus salad,,Multiple
2011,6,Oregon,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Child day care,6,0,,,,cantaloupe & strawberry mix,,Fruits
2011,6,Puerto Rico,Food,,,,,25,0,25,0,25,,,
2011,7,Iowa,Food,,,,,10,0,10,0,10,,,
2011,4,New Hampshire,Food,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,
2011,5,Alaska,Food,Other - Chemical/Toxin,,Confirmed,Private home/residence; Office/indoor workplace; Camp; Other,21,4,21,0,21,"cockles; mussels; clams, butter",,Mollusks
2011,7,Maryland,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,30,3,30,0,30,,,
2011,5,Alaska,Food,Campylobacter jejuni,,Confirmed,Other,18,0,7,0,7,"milk, whole milk unpasteurized",,Dairy
2011,6,Ohio,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,5,2,3,0,5,"ground beef, sloppy joe; ground beef, other",,Beef
2011,6,Florida,Food,Norovirus Genogroup II,,Confirmed,Private home/residence; Unknown,9,0,9,0,9,apple potato salad; spinach cheese dip,,Multiple
2011,7,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2011,7,Texas,Food,,,,Restaurant - other or unknown type,2,0,2,0,2,,,
2011,7,New York,Food,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,2,1,2,0,2,"fish, grouper","fish, grouper",Fish
2011,6,Pennsylvania,Food,Salmonella enterica,Montevideo,Confirmed,,312,1,312,0,312,"chicken, other",chicken,Chicken
2011,6,New York,Food,Salmonella enterica,Muenchen,Confirmed,Unknown,6,2,6,1,6,,,
2011,5,California,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served); Grocery store,10,1,10,0,10,,,
2011,7,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Private home/residence,9,0,9,0,9,oysters,,Mollusks
2011,7,Illinois,Food,Shigella sonnei,,Confirmed,Private home/residence,10,1,10,0,10,,,
2011,7,Illinois,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,19,1,19,0,19,,,
2011,7,Ohio,Food,Campylobacter jejuni,,Suspected,Restaurant - other or unknown type,17,0,17,0,17,,,
2011,7,Ohio,Food,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,3,0,3,,,
2011,4,Washington,Food,Salmonella enterica,Braenderup,Confirmed,Grocery store,2,0,2,0,2,,,
2011,5,California,Food,,,,Restaurant - other or unknown type,2,0,2,0,2,,,
2011,5,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2011,5,Arizona,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,8,0,6,0,6,,,
2011,5,Minnesota,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence; Other,14,4,14,0,14,pork,pork,Pork
2011,6,Minnesota,Food,Salmonella enterica,Typhimurium,Confirmed,,8,2,8,0,8,,,
2011,7,New York,Food,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,3,0,2,0,2,"fish, grouper","fish, grouper",Fish
2011,5,Arizona,Food,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",21,1,2,0,2,,,
2011,7,Illinois,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,
2011,7,Minnesota,Food,Campylobacter coli,,Confirmed,Other,3,2,3,0,3,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
2011,7,Illinois,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,32,0,32,0,32,,,
2011,6,Wisconsin,Food,Norovirus Genogroup II,GII.7,Confirmed,Caterer (food prepared off-site from where served),50,0,48,0,48,,,
2011,3,Pennsylvania,Food,Yersinia enterocolitica,,Confirmed,Other,16,7,16,1,16,milk; ice cream,milk; milk,Dairy
2011,6,Texas,Food,,,,,9,1,9,0,9,,,
2011,6,Minnesota,Food,Salmonella enterica,Muenchen,Confirmed,Unknown,11,6,11,0,11,,,
2011,6,Florida,Food,Ciguatoxin,,Confirmed,,3,0,3,0,3,,,
2011,7,Missouri,Food,Norovirus Genogroup I,GI.6,Confirmed,Private home/residence; Banquet Facility (food prepared and served on-site); Camp,22,0,22,0,22,,,
2011,2,North Dakota,Food,Norovirus Genogroup II,,Confirmed,Long-term care/nursing home/assisted living facility,48,4,48,0,48,,,
2011,7,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,21,2,21,0,21,"turkey, roasted",turkey,Turkey
2011,7,Maryland,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,57,7,57,0,57,crab dishes,,Multiple
2011,7,Maryland,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,chips and salsa,,Multiple
2011,7,Maryland,Food,Staphylococcus aureus,,Suspected,Private home/residence,18,5,18,0,18,shrimp fried rice,,Multiple
2011,6,New Mexico,Food,Campylobacter jejuni,,Confirmed,,54,3,45,0,38,,,
2011,7,Illinois,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining; Grocery store,8,0,8,0,8,,,
2011,5,Arizona,Food,,,,Restaurant - Sit-down dining,3,0,0,0,0,,,
2011,5,Arizona,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2011,4,Arizona,Food,,,,Caterer (food prepared off-site from where served),37,0,22,0,22,,,
2011,4,Arizona,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",40,0,0,0,0,,,
2011,2,New Hampshire,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),58,0,0,0,58,,,
2011,7,Kentucky,Food,,,,,9,,,,,,,
2011,6,Arizona,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2011,5,Arizona,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,8,0,6,0,6,,,
2011,6,Arizona,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence; Grocery store",18,0,13,0,13,,,
2011,8,Minnesota,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),5,0,5,0,5,,,
2011,7,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services",2,1,2,0,2,"ground beef, hamburger",,Beef
2011,7,Minnesota,Food,"Escherichia coli, Enterotoxigenic",,Confirmed,Prison/jail,209,0,209,0,209,,,
2011,6,Texas,Food,,,,,13,0,13,0,13,,,
2011,6,Minnesota,Food,Campylobacter jejuni,,Confirmed,,2,0,2,0,2,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
2011,7,Michigan,Food,,,,,12,0,12,0,12,,,
2011,7,Florida,Food,Ciguatoxin,,Confirmed,,4,0,4,0,4,,,
2011,7,Connecticut,Food,Salmonella enterica,Enteritidis,Confirmed,"Fair, festival, other temp or mobile services",42,2,42,0,42,"salad, unspecified",,Multiple
2011,6,Connecticut,Food,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,
2011,7,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,6,1,6,0,6,fruit,strawberries; watermelon,Fruits
2011,7,Colorado,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,tuna burger,tuna,Fish
2011,7,Colorado,Food,,,,Private home/residence,2,0,2,0,2,tuna steak,tuna,Fish
2011,7,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,10,3,9,0,9,,,
2011,7,Texas,Food,Staphylococcus aureus; Norovirus unknown,,Confirmed; Confirmed,Private home/residence,31,0,31,0,31,"fried rice, unspecified; pork, chops; spring roll",,Multiple
2011,7,Oregon,Food,Staphylococcus aureus,,Confirmed,Restaurant - Sit-down dining,7,3,7,0,7,hollandaise sauce,,Multiple
2011,7,Oregon,Food,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),6,0,6,0,6,,,
2011,7,Oregon,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,15,7,15,2,15,strawberries,,Fruits
2011,8,Oklahoma,Food,,,,Caterer (food prepared off-site from where served),21,1,21,0,21,,,
2011,8,New York,Food,,,,Restaurant - Sit-down dining,26,0,26,0,26,penne ala vodka; broccoli,,Multiple
2011,4,California,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,14,4,14,0,14,,,
2011,8,New York,Food,Other - Bacterium,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2011,8,Texas,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2011,6,South Carolina,Food,Campylobacter jejuni,,Confirmed,Other,10,2,10,0,10,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
2011,8,South Carolina,Food,,,,,11,0,11,0,11,,,
2011,8,Illinois,Food,,,,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),12,0,12,0,12,,,
2011,2,Massachusetts,Food,Salmonella enterica,Heidelberg,Confirmed,Private home/residence,5,1,4,0,5,"ground turkey, unspecified",,Turkey
2011,6,Utah,Food,Campylobacter jejuni,,Suspected,,6,0,4,0,4,,,
2011,8,South Carolina,Food,Ciguatoxin,,Confirmed,Private home/residence,3,0,3,0,3,"grouper, black","fish, grouper",Fish
2011,8,Ohio,Food,,,,Long-term care/nursing home/assisted living facility,2,0,0,0,2,"rice, unspecified",,Grains-Beans
2011,8,Minnesota,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,15,2,15,0,15,watermelon,watermelon,Fruits
2011,1,Wisconsin,Food,Norovirus Genogroup I,,Confirmed,Banquet Facility (food prepared and served on-site),50,0,50,0,50,,,
2011,8,Ohio,Food,Campylobacter unknown,,Suspected,Private home/residence,2,0,2,0,2,"goat milk, unpasteurized",,Dairy
2011,8,Florida,Food,,,,Private home/residence,3,0,3,0,3,"fish, amberjack","fish, amberjack",Fish
2011,5,Colorado,Food,Norovirus unknown,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,0,17,0,17,,,
2011,5,Colorado,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2011,7,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - Sit-down dining; Private home/residence; Camp,12,8,12,0,12,ground beef,beef,Beef
2011,8,Oregon,Food,Other - Chemical/Toxin,,Suspected,Private home/residence,2,2,2,0,0,aniline (mixed with soda),,Other
2011,8,Oregon,Food,,,,Private home/residence,3,0,0,0,3,"fish, tuna","fish, tuna",Fish
2011,6,Florida,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining,12,0,12,0,12,cilantro and onions,,Multiple
2011,7,Alabama,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,3,8,0,8,,,
2011,6,Massachusetts,Food,Salmonella enterica,Newport,Confirmed,,5,1,4,0,5,,,
2011,8,Florida,Food,Ciguatoxin,,Confirmed,Other,3,0,3,0,3,"fish, amberjack",,Fish
2011,6,Pennsylvania,Food,Salmonella enterica,Typhimurium var Cope,Suspected,Other,25,3,25,0,25,"pork, roasted",pork,Pork
2011,8,Minnesota,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,4,2,4,0,4,"oysters, raw",oysters,Mollusks
2011,8,Minnesota,Food,Other - Bacterium,,Suspected,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),12,0,12,0,12,,,
2011,7,Pennsylvania,Food,,,,Restaurant - other or unknown type,31,2,31,0,31,"sandwich, hoagie",,Multiple
2011,8,Ohio,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2011,9,Idaho,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,42,2,42,0,42,,,
2011,9,Illinois,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,
2011,6,Tennessee,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type; Private home/residence,27,0,27,0,27,"pork, bbq; beans, bbq",,Multiple
2011,7,Tennessee,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,white rice,,Grains-Beans
2011,9,Ohio,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,"chicken, unspecified",,Chicken
2011,7,Georgia,Food,Cyclospora cayetanensis,,Confirmed,,99,3,99,0,99,lettuce based salads,,Multiple
2011,9,Illinois,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Grocery store,12,3,12,0,12,"carnitas, unspecified",pork,Pork
2011,9,Minnesota,Food,Norovirus Genogroup II,,Confirmed,Other,29,0,29,0,29,ice,ice,Other
2011,7,Florida,Food,,,,Restaurant - Sit-down dining,6,0,6,0,6,,,
2011,9,New York,Food,Bacillus cereus,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"rice, fried, vegetable",,Multiple
2011,9,Illinois,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,0,2,0,2,chicken,chicken,Chicken
2011,9,Illinois,Food,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),35,1,35,0,35,,,
2011,3,Tennessee,Food,Salmonella enterica,Heidelberg,Confirmed,,2,1,2,0,2,,,
2011,1,Virginia,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,15,0,,0,,,,
2011,8,Kansas,Food,,,,Restaurant - Sit-down dining,16,1,16,0,16,,,
2011,1,Virginia,Food,,,,Restaurant - Sit-down dining,15,,,,,,,
2011,9,Ohio,Food,Salmonella enterica; Campylobacter unknown,Enteritidis; ,Confirmed; Suspected,Restaurant - Sit-down dining,37,4,37,0,37,,,
2011,2,Virginia,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,152,0,152,0,152,,,
2011,8,Pennsylvania,Food,Staphylococcus aureus,,Suspected,Grocery store,7,0,7,0,7,deli tray,"deli meat, sliced ham",Pork
2011,9,Florida,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,"rice, fried rice",,Multiple
2011,9,Pennsylvania,Food,,,,,4,0,4,0,4,pretzel,,Multiple
2011,9,New York,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,yellowtail tuna,tuna,Fish
2011,8,Alaska,Food,Clostridium botulinum,,Confirmed,Private home/residence,3,2,3,0,3,fish eggs,,Fish
2011,9,Illinois,Food,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),50,0,50,0,50,,,
2011,9,Illinois,Food,,,,Restaurant - Sit-down dining,3,0,0,0,0,,,
2011,9,Ohio,Food,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),100,0,28,0,28,"salad, unspecified",,Multiple
2011,9,Ohio,Food,,,,Other,7,0,0,0,0,ice cream/yogurt,,Multiple
2011,9,Illinois,Food,Norovirus Genogroup II,,Confirmed,,27,0,27,0,27,,,
2011,8,Georgia,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,
2011,8,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2011,4,California,Food,Salmonella enterica,Typhimurium,Confirmed,"Fair, festival, other temp or mobile services",12,5,12,0,12,,,
2011,6,Arizona,Food,,,,Hospital,4,0,4,0,4,,,
2011,8,Arizona,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,4,0,2,0,2,,,
2011,9,Minnesota,Food,Norovirus Genogroup I,,Confirmed,Restaurant - Sit-down dining,35,0,35,0,35,"chicken, unspecified; water",chicken,Chicken
2011,9,Minnesota,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2011,6,Virginia,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),9,1,9,0,9,"pork, bbq; coleslaw",,Multiple
2011,6,Virginia,Food,Salmonella enterica,Infantis,Suspected,Restaurant - other or unknown type; Private home/residence; Grocery store; Unknown,35,2,3,0,3,,,
2011,8,Ohio,Food,Other - Chemical/Toxin,,Suspected,Private home/residence,4,0,4,0,4,mushrooms,mushrooms,Fungi
2011,9,Ohio,Food,,,,,49,0,49,0,49,"pasta; sauces; ground beef, unspecified; salad, unspecified",,Multiple
2011,9,Ohio,Food,,,,Unknown,2,0,2,0,2,,,
2011,6,North Carolina,Food,Campylobacter coli,,Confirmed,,3,,,0,3,"milk, whole milk unpasteurized",,Dairy
2011,9,Minnesota,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,9,0,9,0,9,salad bar,,Unclassifiable
2011,4,Michigan,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence; Caterer (food prepared off-site from where served); Grocery store",17,0,17,0,17,,,
2011,9,New York,Food,Norovirus Genogroup II,,Confirmed,Private home/residence,29,1,29,0,29,,,
2011,9,New York,Food,,,,Restaurant - Sit-down dining,6,0,6,0,6,,,
2011,8,New York,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,15,5,15,0,15,turkey,,Turkey
2011,9,Ohio,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,4,1,4,0,4,"ground beef, meatballs",ground beef,Beef
2011,8,New York,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - Sit-down dining,5,2,5,0,5,,,
2011,9,New York,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,"chicken, fried",,Multiple
2011,9,Pennsylvania,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,9,1,9,0,9,,,
2011,7,California,Food,,,,Restaurant - other or unknown type,4,0,2,0,2,,,
2011,7,California,Food,Salmonella enterica,Enteritidis,Confirmed,Prison/jail,64,2,64,0,64,,,
2011,8,Louisiana,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,,8,1,8,0,8,,,
2011,9,Louisiana,Food,Norovirus Genogroup II,,Confirmed,,15,0,15,0,15,,,
2011,3,Florida,Food,Salmonella enterica,Braenderup,Confirmed,Grocery store,5,3,5,0,5,,,
2011,5,Florida,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,tuna burger,tuna,Fish
2011,4,Arizona,Food,,,,Caterer (food prepared off-site from where served),3,0,2,0,2,,,
2011,7,New York,Food,Campylobacter jejuni,,Confirmed,Other,3,0,3,0,3,raw milk,milk,Dairy
2011,5,Maine,Food,"Escherichia coli, Shiga toxin-producing",O26:NM,Confirmed,,2,2,2,0,2,,,
2011,9,Georgia,Food,Staphylococcus aureus,,Suspected,Private home/residence,24,6,24,0,24,,,
2011,9,Massachusetts,Food,Listeria monocytogenes,,Confirmed,,2,2,2,0,2,,,
2011,8,Arizona,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2011,9,Kansas,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2011,9,Kansas,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2011,9,Kansas,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,2,2,2,0,2,,,
2011,9,Kansas,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Unknown,4,3,4,0,4,,,
2011,8,Kansas,Food,Salmonella enterica,Agona,Confirmed,Unknown,7,1,7,0,7,sprouts,sprouts,Sprouts
2011,9,Kansas,Food,Salmonella enterica,Typhimurium var Cope,Confirmed,Unknown,8,5,8,0,8,,,
2011,10,Illinois,Food,,,,Grocery store,48,0,48,0,48,birria; barbacoa,,Multiple
2011,9,Virginia,Food,Salmonella enterica,Newport,Suspected,Private home/residence,6,1,,0,,,,
2011,8,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2011,7,Florida,Food,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,6,,,,,"fish, grouper",,Fish
2011,9,Illinois,Food,,,,Restaurant - Sit-down dining,8,1,8,0,8,,,
2011,7,Florida,Food,,,,Restaurant - Sit-down dining,10,,,,,,,
2011,7,Florida,Food,,,,Restaurant - Sit-down dining,4,,,,,dips,,Multiple
2011,3,Louisiana,Food,Other,,Confirmed,,3,3,3,1,3,,,
2011,10,Pennsylvania,Food,,,,Private home/residence; Grocery store; Other,12,0,12,0,12,,,
2011,8,Wisconsin,Food,,,,Restaurant - Sit-down dining,23,0,23,0,23,pasta salad,,Multiple
