,Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
204,2011,3,Colorado,Food,Clostridium perfringens,nan,Confirmed,Private home/residence,27,0.0,0.0,"beef, brisket; potato, mashed","beef, brisket; gravy, beef; potatoes",Multiple
205,2011,3,Colorado,Food,nan,nan,nan,Prison/jail,71,0.0,0.0,nan,nan,nan
206,2011,4,Colorado,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
207,2011,6,Hawaii,Food,nan,nan,nan,nan,2,0.0,0.0,nan,nan,nan
208,2011,3,Colorado,Food,nan,nan,nan,Restaurant - Sit-down dining,2,1.0,0.0,nan,nan,nan
209,2011,2,Colorado,Food,Norovirus unknown; Clostridium other,nan,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,33,0.0,0.0,nan,nan,nan
210,2011,1,Colorado,Food,nan,nan,nan,Long-term care/nursing home/assisted living facility,36,1.0,0.0,nan,nan,nan
211,2011,4,Texas,Food,nan,nan,nan,nan,7,0.0,0.0,nan,nan,nan
212,2011,3,California,Food,Norovirus unknown,nan,Suspected,Caterer (food prepared off-site from where served),15,0.0,0.0,green salad,nan,Multiple
213,2011,5,Idaho,Food,"Escherichia coli, Shiga toxin-producing",O121:H19,Confirmed,Private home/residence,2,2.0,0.0,nan,nan,nan
214,2011,6,Missouri,Food,Salmonella enterica; Salmonella enterica,Agona; Derby,Confirmed; Confirmed,Private home/residence; Caterer (food prepared off-site from where served),13,0.0,0.0,smoked whole hog,pork,Pork
215,2011,6,Wisconsin,Food,Campylobacter jejuni,nan,Confirmed,Other,16,1.0,0.0,"whole milk, unpasteurized",nan,Dairy
216,2011,6,Georgia,Food,Norovirus Genogroup II,nan,Confirmed,Religious facility,80,2.0,0.0,"lemonade, unspecified",nan,Fruits
217,2011,5,Massachusetts,Food,Salmonella enterica,Thompson,Confirmed,Restaurant - other or unknown type,7,2.0,0.0,nan,nan,nan
218,2011,4,Georgia,Food,Salmonella enterica,Typhimurium var Cope,Confirmed,Private home/residence,17,3.0,0.0,chicken,nan,Chicken
219,2011,4,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,9,0.0,0.0,"fish, baracuda",nan,Fish
220,2011,4,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,7,0.0,0.0,"fish, king mackarel",nan,Fish
221,2011,5,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Restaurant - other or unknown type,4,0.0,0.0,"fish, baracuda",nan,Fish
222,2011,5,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Other,3,0.0,0.0,"fish, amberjack",nan,Fish
223,2011,6,Virginia,Food,Norovirus,nan,Confirmed,Restaurant - other or unknown type,14,0.0,0.0,nan,nan,nan
224,2011,5,Rhode Island,Food,Norovirus Genogroup II,nan,Confirmed,nan,12,0.0,0.0,nan,nan,nan
225,2011,4,Wisconsin,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,13,3.0,0.0,nan,nan,nan
226,2011,6,Texas,Food,nan,nan,nan,nan,5,0.0,0.0,nan,nan,nan
227,2011,4,Tennessee,Food,Hepatitis A,nan,Confirmed,Restaurant - Sit-down dining,7,2.0,0.0,nan,nan,nan
228,2011,5,Tennessee,Food,Norovirus Genogroup I,GI.3,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0.0,0.0,nan,nan,nan
229,2011,6,Connecticut,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),23,0.0,0.0,garden salad,nan,Multiple
230,2011,6,Connecticut,Food,Norovirus Genogroup II,nan,Confirmed,Banquet Facility (food prepared and served on-site),21,0.0,0.0,ziti & meatballs; water; paella,nan,Multiple
231,2011,6,New York,Food,Campylobacter jejuni,nan,Confirmed,Other,4,0.0,0.0,raw milk,"milk, whole milk unpasteurized",Dairy
232,2011,4,Texas,Food,Salmonella enterica,Heidelberg,Confirmed,nan,21,2.0,0.0,nan,nan,nan
233,2011,6,Ohio,Food,Salmonella enterica,Typhimurium,Confirmed,nan,12,2.0,0.0,"cake, unspecified",nan,Multiple
234,2011,6,Pennsylvania,Food,Campylobacter unknown,nan,Confirmed,Other,5,0.0,0.0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
235,2011,6,Texas,Food,nan,nan,nan,nan,2,0.0,0.0,nan,nan,nan
236,2011,6,Texas,Food,nan,nan,nan,nan,4,0.0,0.0,nan,nan,nan
237,2011,6,Texas,Food,nan,nan,nan,nan,2,0.0,0.0,nan,nan,nan
238,2011,6,Arkansas,Food,nan,nan,nan,nan,15,0.0,0.0,"rice, fried rice",nan,Multiple
239,2011,6,Ohio,Food,nan,nan,nan,nan,5,0.0,0.0,nan,nan,nan
240,2011,5,Florida,Food,Salmonella enterica,Braenderup,Confirmed,Private home/residence,3,0.0,0.0,"avocado, unspecified",avocado,Fruits
241,2011,6,Maryland,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Caterer (food prepared off-site from where served),16,0.0,0.0,nan,nan,nan
242,2011,6,Maryland,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0.0,0.0,nan,nan,nan
243,2011,6,Georgia,Food,Salmonella enterica,Barranquilla,Confirmed,Restaurant - Sit-down dining,14,2.0,0.0,nan,nan,nan
244,2011,6,Connecticut,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,19,1.0,0.0,"pork, roasted",nan,Pork
245,2011,7,New York,Food,nan,nan,nan,Restaurant - Sit-down dining,5,0.0,0.0,quesadillas; elote,nan,Multiple
246,2011,6,Connecticut,Food,Clostridium perfringens,nan,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,"chicken, stew",nan,Multiple
247,2011,5,Arizona,Food,Norovirus Genogroup I,nan,Confirmed,nan,2,0.0,0.0,nan,nan,nan
248,2011,4,California,Food,nan,nan,nan,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
249,2011,5,California,Food,nan,nan,nan,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
250,2011,3,California,Food,Clostridium perfringens,nan,Suspected,Restaurant - other or unknown type,19,0.0,0.0,"refried beans, unspecified",nan,Multiple
251,2011,3,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,7,1.0,0.0,nan,nan,nan
252,2011,1,Michigan,Food,Other - Bacterium,nan,Suspected,nan,5,1.0,0.0,raw milk,raw milk,Dairy
253,2011,5,California,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
254,2011,5,Oregon,Food,Norovirus Genogroup I,nan,Confirmed,Grocery store,11,0.0,0.0,cookies,nan,Multiple
255,2011,5,Oregon,Food,Norovirus Genogroup II,nan,Confirmed,Banquet Facility (food prepared and served on-site),16,0.0,0.0,goat cheese profiterole; asparagus citrus salad,nan,Multiple
256,2011,6,Oregon,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Child day care,6,0.0,0.0,cantaloupe & strawberry mix,nan,Fruits
257,2011,6,Puerto Rico,Food,nan,nan,nan,nan,25,0.0,0.0,nan,nan,nan
258,2011,7,Iowa,Food,nan,nan,nan,nan,10,0.0,0.0,nan,nan,nan
259,2011,4,New Hampshire,Food,Norovirus Genogroup II,nan,Suspected,Long-term care/nursing home/assisted living facility,25,0.0,0.0,nan,nan,nan
260,2011,5,Alaska,Food,Other - Chemical/Toxin,nan,Confirmed,Private home/residence; Office/indoor workplace; Camp; Other,21,4.0,0.0,"cockles; mussels; clams, butter",nan,Mollusks
261,2011,7,Maryland,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,30,3.0,0.0,nan,nan,nan
262,2011,5,Alaska,Food,Campylobacter jejuni,nan,Confirmed,Other,18,0.0,0.0,"milk, whole milk unpasteurized",nan,Dairy
263,2011,6,Ohio,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,5,2.0,0.0,"ground beef, sloppy joe; ground beef, other",nan,Beef
264,2011,6,Florida,Food,Norovirus Genogroup II,nan,Confirmed,Private home/residence; Unknown,9,0.0,0.0,apple potato salad; spinach cheese dip,nan,Multiple
265,2011,7,Texas,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,nan,nan,nan
266,2011,7,Texas,Food,nan,nan,nan,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
267,2011,7,New York,Food,Ciguatoxin,nan,Confirmed,Restaurant - Sit-down dining,2,1.0,0.0,"fish, grouper","fish, grouper",Fish
268,2011,6,Pennsylvania,Food,Salmonella enterica,Montevideo,Confirmed,nan,312,1.0,0.0,"chicken, other",chicken,Chicken
269,2011,6,New York,Food,Salmonella enterica,Muenchen,Confirmed,Unknown,6,2.0,1.0,nan,nan,nan
270,2011,5,California,Food,Norovirus unknown,nan,Suspected,Caterer (food prepared off-site from where served); Grocery store,10,1.0,0.0,nan,nan,nan
271,2011,7,Washington,Food,Vibrio parahaemolyticus,nan,Confirmed,Private home/residence,9,0.0,0.0,oysters,nan,Mollusks
272,2011,7,Illinois,Food,Shigella sonnei,nan,Confirmed,Private home/residence,10,1.0,0.0,nan,nan,nan
273,2011,7,Illinois,Food,Norovirus Genogroup II,nan,Suspected,Restaurant - Sit-down dining,19,1.0,0.0,nan,nan,nan
274,2011,7,Ohio,Food,Campylobacter jejuni,nan,Suspected,Restaurant - other or unknown type,17,0.0,0.0,nan,nan,nan
275,2011,7,Ohio,Food,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,nan,nan,nan
276,2011,4,Washington,Food,Salmonella enterica,Braenderup,Confirmed,Grocery store,2,0.0,0.0,nan,nan,nan
277,2011,5,California,Food,nan,nan,nan,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
278,2011,5,California,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
279,2011,5,Arizona,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,8,0.0,0.0,nan,nan,nan
280,2011,5,Minnesota,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence; Other,14,4.0,0.0,pork,pork,Pork
281,2011,6,Minnesota,Food,Salmonella enterica,Typhimurium,Confirmed,nan,8,2.0,0.0,nan,nan,nan
282,2011,7,New York,Food,Ciguatoxin,nan,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,"fish, grouper","fish, grouper",Fish
283,2011,5,Arizona,Food,Norovirus Genogroup II,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",21,1.0,0.0,nan,nan,nan
284,2011,7,Illinois,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,4,1.0,0.0,nan,nan,nan
285,2011,7,Minnesota,Food,Campylobacter coli,nan,Confirmed,Other,3,2.0,0.0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
286,2011,7,Illinois,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,32,0.0,0.0,nan,nan,nan
287,2011,6,Wisconsin,Food,Norovirus Genogroup II,GII.7,Confirmed,Caterer (food prepared off-site from where served),50,0.0,0.0,nan,nan,nan
288,2011,3,Pennsylvania,Food,Yersinia enterocolitica,nan,Confirmed,Other,16,7.0,1.0,milk; ice cream,milk; milk,Dairy
289,2011,6,Texas,Food,nan,nan,nan,nan,9,1.0,0.0,nan,nan,nan
290,2011,6,Minnesota,Food,Salmonella enterica,Muenchen,Confirmed,Unknown,11,6.0,0.0,nan,nan,nan
291,2011,6,Florida,Food,Ciguatoxin,nan,Confirmed,nan,3,0.0,0.0,nan,nan,nan
292,2011,7,Missouri,Food,Norovirus Genogroup I,GI.6,Confirmed,Private home/residence; Banquet Facility (food prepared and served on-site); Camp,22,0.0,0.0,nan,nan,nan
293,2011,2,North Dakota,Food,Norovirus Genogroup II,nan,Confirmed,Long-term care/nursing home/assisted living facility,48,4.0,0.0,nan,nan,nan
294,2011,7,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,21,2.0,0.0,"turkey, roasted",turkey,Turkey
295,2011,7,Maryland,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,57,7.0,0.0,crab dishes,nan,Multiple
296,2011,7,Maryland,Food,nan,nan,nan,Restaurant - Sit-down dining,7,0.0,0.0,chips and salsa,nan,Multiple
297,2011,7,Maryland,Food,Staphylococcus aureus,nan,Suspected,Private home/residence,18,5.0,0.0,shrimp fried rice,nan,Multiple
298,2011,6,New Mexico,Food,Campylobacter jejuni,nan,Confirmed,nan,54,3.0,0.0,nan,nan,nan
299,2011,7,Illinois,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining; Grocery store,8,0.0,0.0,nan,nan,nan
300,2011,5,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
301,2011,5,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
302,2011,4,Arizona,Food,nan,nan,nan,Caterer (food prepared off-site from where served),37,0.0,0.0,nan,nan,nan
303,2011,4,Arizona,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",40,0.0,0.0,nan,nan,nan
304,2011,2,New Hampshire,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),58,0.0,0.0,nan,nan,nan
305,2011,7,Kentucky,Food,nan,nan,nan,nan,9,0.0,0.0,nan,nan,nan
306,2011,6,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
307,2011,5,Arizona,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,8,0.0,0.0,nan,nan,nan
308,2011,6,Arizona,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence; Grocery store",18,0.0,0.0,nan,nan,nan
309,2011,8,Minnesota,Food,Clostridium perfringens,nan,Confirmed,Caterer (food prepared off-site from where served),5,0.0,0.0,nan,nan,nan
310,2011,7,New York,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services",2,1.0,0.0,"ground beef, hamburger",nan,Beef
311,2011,7,Minnesota,Food,"Escherichia coli, Enterotoxigenic",nan,Confirmed,Prison/jail,209,0.0,0.0,nan,nan,nan
312,2011,6,Texas,Food,nan,nan,nan,nan,13,0.0,0.0,nan,nan,nan
313,2011,6,Minnesota,Food,Campylobacter jejuni,nan,Confirmed,nan,2,0.0,0.0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
314,2011,7,Michigan,Food,nan,nan,nan,nan,12,0.0,0.0,nan,nan,nan
315,2011,7,Florida,Food,Ciguatoxin,nan,Confirmed,nan,4,0.0,0.0,nan,nan,nan
316,2011,7,Connecticut,Food,Salmonella enterica,Enteritidis,Confirmed,"Fair, festival, other temp or mobile services",42,2.0,0.0,"salad, unspecified",nan,Multiple
317,2011,6,Connecticut,Food,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
318,2011,7,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,6,1.0,0.0,fruit,strawberries; watermelon,Fruits
319,2011,7,Colorado,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,tuna burger,tuna,Fish
320,2011,7,Colorado,Food,nan,nan,nan,Private home/residence,2,0.0,0.0,tuna steak,tuna,Fish
321,2011,7,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,10,3.0,0.0,nan,nan,nan
322,2011,7,Texas,Food,Staphylococcus aureus; Norovirus unknown,nan,Confirmed; Confirmed,Private home/residence,31,0.0,0.0,"fried rice, unspecified; pork, chops; spring roll",nan,Multiple
323,2011,7,Oregon,Food,Staphylococcus aureus,nan,Confirmed,Restaurant - Sit-down dining,7,3.0,0.0,hollandaise sauce,nan,Multiple
324,2011,7,Oregon,Food,Norovirus Genogroup II,nan,Confirmed,Caterer (food prepared off-site from where served),6,0.0,0.0,nan,nan,nan
325,2011,7,Oregon,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,15,7.0,2.0,strawberries,nan,Fruits
326,2011,8,Oklahoma,Food,nan,nan,nan,Caterer (food prepared off-site from where served),21,1.0,0.0,nan,nan,nan
327,2011,8,New York,Food,nan,nan,nan,Restaurant - Sit-down dining,26,0.0,0.0,penne ala vodka; broccoli,nan,Multiple
328,2011,4,California,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,14,4.0,0.0,nan,nan,nan
329,2011,8,New York,Food,Other - Bacterium,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
330,2011,8,Texas,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
331,2011,6,South Carolina,Food,Campylobacter jejuni,nan,Confirmed,Other,10,2.0,0.0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy
332,2011,8,South Carolina,Food,nan,nan,nan,nan,11,0.0,0.0,nan,nan,nan
333,2011,8,Illinois,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),12,0.0,0.0,nan,nan,nan
334,2011,2,Massachusetts,Food,Salmonella enterica,Heidelberg,Confirmed,Private home/residence,5,1.0,0.0,"ground turkey, unspecified",nan,Turkey
335,2011,6,Utah,Food,Campylobacter jejuni,nan,Suspected,nan,6,0.0,0.0,nan,nan,nan
336,2011,8,South Carolina,Food,Ciguatoxin,nan,Confirmed,Private home/residence,3,0.0,0.0,"grouper, black","fish, grouper",Fish
337,2011,8,Ohio,Food,nan,nan,nan,Long-term care/nursing home/assisted living facility,2,0.0,0.0,"rice, unspecified",nan,Grains-Beans
338,2011,8,Minnesota,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,15,2.0,0.0,watermelon,watermelon,Fruits
339,2011,1,Wisconsin,Food,Norovirus Genogroup I,nan,Confirmed,Banquet Facility (food prepared and served on-site),50,0.0,0.0,nan,nan,nan
340,2011,8,Ohio,Food,Campylobacter unknown,nan,Suspected,Private home/residence,2,0.0,0.0,"goat milk, unpasteurized",nan,Dairy
341,2011,8,Florida,Food,nan,nan,nan,Private home/residence,3,0.0,0.0,"fish, amberjack","fish, amberjack",Fish
342,2011,5,Colorado,Food,Norovirus unknown,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,0.0,0.0,nan,nan,nan
343,2011,5,Colorado,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
344,2011,7,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - Sit-down dining; Private home/residence; Camp,12,8.0,0.0,ground beef,beef,Beef
345,2011,8,Oregon,Food,Other - Chemical/Toxin,nan,Suspected,Private home/residence,2,2.0,0.0,aniline (mixed with soda),nan,Other
346,2011,8,Oregon,Food,nan,nan,nan,Private home/residence,3,0.0,0.0,"fish, tuna","fish, tuna",Fish
347,2011,6,Florida,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,12,0.0,0.0,cilantro and onions,nan,Multiple
348,2011,7,Alabama,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,3.0,0.0,nan,nan,nan
349,2011,6,Massachusetts,Food,Salmonella enterica,Newport,Confirmed,nan,5,1.0,0.0,nan,nan,nan
350,2011,8,Florida,Food,Ciguatoxin,nan,Confirmed,Other,3,0.0,0.0,"fish, amberjack",nan,Fish
351,2011,6,Pennsylvania,Food,Salmonella enterica,Typhimurium var Cope,Suspected,Other,25,3.0,0.0,"pork, roasted",pork,Pork
352,2011,8,Minnesota,Food,Vibrio parahaemolyticus,nan,Confirmed,Restaurant - Sit-down dining,4,2.0,0.0,"oysters, raw",oysters,Mollusks
353,2011,8,Minnesota,Food,Other - Bacterium,nan,Suspected,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),12,0.0,0.0,nan,nan,nan
354,2011,7,Pennsylvania,Food,nan,nan,nan,Restaurant - other or unknown type,31,2.0,0.0,"sandwich, hoagie",nan,Multiple
355,2011,8,Ohio,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
356,2011,9,Idaho,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,42,2.0,0.0,nan,nan,nan
357,2011,9,Illinois,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,15,0.0,0.0,nan,nan,nan
358,2011,6,Tennessee,Food,Staphylococcus aureus,nan,Suspected,Restaurant - other or unknown type; Private home/residence,27,0.0,0.0,"pork, bbq; beans, bbq",nan,Multiple
359,2011,7,Tennessee,Food,Bacillus cereus,nan,Suspected,Restaurant - Sit-down dining,7,0.0,0.0,white rice,nan,Grains-Beans
360,2011,9,Ohio,Food,nan,nan,nan,Restaurant - Sit-down dining,5,0.0,0.0,"chicken, unspecified",nan,Chicken
361,2011,7,Georgia,Food,Cyclospora cayetanensis,nan,Confirmed,nan,99,3.0,0.0,lettuce based salads,nan,Multiple
362,2011,9,Illinois,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Grocery store,12,3.0,0.0,"carnitas, unspecified",pork,Pork
363,2011,9,Minnesota,Food,Norovirus Genogroup II,nan,Confirmed,Other,29,0.0,0.0,ice,ice,Other
364,2011,7,Florida,Food,nan,nan,nan,Restaurant - Sit-down dining,6,0.0,0.0,nan,nan,nan
365,2011,9,New York,Food,Bacillus cereus,nan,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,"rice, fried, vegetable",nan,Multiple
366,2011,9,Illinois,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,0.0,0.0,chicken,chicken,Chicken
367,2011,9,Illinois,Food,Norovirus Genogroup II,nan,Confirmed,Caterer (food prepared off-site from where served),35,1.0,0.0,nan,nan,nan
368,2011,3,Tennessee,Food,Salmonella enterica,Heidelberg,Confirmed,nan,2,1.0,0.0,nan,nan,nan
369,2011,1,Virginia,Food,Norovirus,nan,Confirmed,Restaurant - Sit-down dining,15,0.0,0.0,nan,nan,nan
370,2011,8,Kansas,Food,nan,nan,nan,Restaurant - Sit-down dining,16,1.0,0.0,nan,nan,nan
371,2011,1,Virginia,Food,nan,nan,nan,Restaurant - Sit-down dining,15,0.0,0.0,nan,nan,nan
372,2011,9,Ohio,Food,Salmonella enterica; Campylobacter unknown,Enteritidis; ,Confirmed; Suspected,Restaurant - Sit-down dining,37,4.0,0.0,nan,nan,nan
373,2011,2,Virginia,Food,Norovirus unknown,nan,Confirmed,Restaurant - Sit-down dining,152,0.0,0.0,nan,nan,nan
374,2011,8,Pennsylvania,Food,Staphylococcus aureus,nan,Suspected,Grocery store,7,0.0,0.0,deli tray,"deli meat, sliced ham",Pork
375,2011,9,Florida,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,7,0.0,0.0,"rice, fried rice",nan,Multiple
376,2011,9,Pennsylvania,Food,nan,nan,nan,nan,4,0.0,0.0,pretzel,nan,Multiple
377,2011,9,New York,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,yellowtail tuna,tuna,Fish
378,2011,8,Alaska,Food,Clostridium botulinum,nan,Confirmed,Private home/residence,3,2.0,0.0,fish eggs,nan,Fish
